id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
92,सो,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267}]",6,,,,
93,कपड़े,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":473},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",3,NOUN,,,
94,मम्मी,"[{""sounds"":[""m"",""ə""],""id"":45,""letters"":[""म""],""usageCount"":89},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",2,NOUN,,,
95,सत्रह,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":333},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860}]",0,NUMBER,,,
96,लिए,"[{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":677},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""eː""],""id"":55,""letters"":[""ए""],""usageCount"":491}]",84,PREPOSITION,,,
97,टूथपेस्ट,"[{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":325},{""sounds"":[""tʰ""],""id"":17,""letters"":[""थ""],""usageCount"":465},{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133}]",11,NOUN,,,
98,ट्यूब,"[{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":325},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563}]",10,NOUN,,,
99,कि,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753}]",155,,,,
100,दाँत,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":460},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":265},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131}]",11,NOUN,,,
101,अट्ठारह,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""ʈʰ""],""id"":58,""letters"":[""ठ""],""usageCount"":43},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":333},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860}]",0,NUMBER,,,
102,थे,"[{""sounds"":[""tʰ""],""id"":17,""letters"":[""थ""],""usageCount"":465},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",96,VERB,,,
103,वर्षा,"[{""sounds"":[""ʋ"",""ə""],""id"":59,""letters"":[""व""],""usageCount"":249},{""sounds"":[""ʂ""],""id"":60,""letters"":[""ष""],""usageCount"":32},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",6,NOUN,,,
104,बारिश,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59}]",24,NOUN,,,
105,मुझे,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""ʊ""],""id"":7,""letters"":[""ु""],""usageCount"":420},{""sounds"":[""dʒ""],""id"":62,""letters"":[""झ""],""usageCount"":73},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",73,PRONOUN,,,
106,उस,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",76,,,,
107,माँ,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":265}]",63,NOUN,,,
108,तारा,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",3,NOUN,,,
109,विमान,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254}]",21,NOUN,,,
110,थीं,"[{""sounds"":[""tʰ""],""id"":17,""letters"":[""थ""],""usageCount"":465},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1189}]",29,VERB,,,
111,तो,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267}]",160,ADVERB,,,
112,उन्नीस,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
113,बीस,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
114,ही,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",122,ADVERB,,,
115,यह,"[{""sounds"":[""j"",""ə""],""id"":46,""letters"":[""य""],""usageCount"":122},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429}]",96,NOUN,,,
116,जी,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",50,,,,
117,रहे,"[{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":333},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",62,VERB,,,
118,धनी,"[{""sounds"":[""dʱ"",""ə""],""id"":63,""letters"":[""ध""],""usageCount"":47},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",43,ADJECTIVE,,,
119,हुए,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":196},{""sounds"":[""eː""],""id"":55,""letters"":[""ए""],""usageCount"":491}]",74,VERB,,,
120,इक्कीस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
121,जब,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":168},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563}]",63,ADVERB,,,
122,वे,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",69,PRONOUN,,,
123,गया,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":238},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":497},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",79,,,,
124,रही,"[{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":333},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",83,VERB,,,
125,पानी,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",54,NOUN,,,
126,आप,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253},{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398}]",58,PRONOUN,,,
127,साल,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":677}]",41,NOUN,,,
128,साथ,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""tʰ""],""id"":17,""letters"":[""थ""],""usageCount"":465}]",50,,,,
129,हुई,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":196},{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148}]",53,VERB,,,
130,अब,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563}]",57,,,,
131,ऊपर,"[{""sounds"":[""uː""],""id"":67,""letters"":[""ऊ""],""usageCount"":43},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739}]",41,,,,
132,टूका,"[{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":325},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",35,ADJECTIVE,,,
133,होता,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",54,VERB,,,
134,जाता,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",44,VERB,,,
135,रहा,"[{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":333},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",66,VERB,,,
136,उसके,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",60,PRONOUN,,,
137,बाईस,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":129},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
138,तेईस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":129},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",1,NUMBER,,,
139,चौबिस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
140,हम,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222}]",43,PRONOUN,,,
141,करते,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":473},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",48,VERB,,,
142,फिर,"[{""sounds"":[""pʰ""],""id"":69,""letters"":[""फ""],""usageCount"":68},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739}]",68,,,,
143,तक,"[{""sounds"":[""t"",""ə""],""id"":31,""letters"":[""त""],""usageCount"":176},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726}]",44,PREPOSITION,,,
144,होती,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",41,VERB,,,
145,मेरे,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",54,PRONOUN,,,
146,जा,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",40,VERB,,,
147,शून्य,"[{""sounds"":[""ʃ""],""id"":61,""letters"":[""श""],""usageCount"":59},{""sounds"":[""uː""],""id"":28,""letters"":[""ू""],""usageCount"":325},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""j"",""ə""],""id"":46,""letters"":[""य""],""usageCount"":122}]",0,NUMBER,,,
148,पच्चीस,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""ʈ"",""ʈ"",""ʃ""],""id"":89,""letters"":[""च"",""्"",""च""],""usageCount"":4},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",4,NUMBER,,,
149,या,"[{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":497},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",44,,,,
150,अपने,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",72,,,,
151,इस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",48,PRONOUN,,,
152,पास,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",58,ADJECTIVE,,,
153,कोई,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2726},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":129}]",57,,,,
154,आटे,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",26,NOUN,,,
155,छब्बीस,"[{""sounds"":[""t"",""ʃʰ"",""ə""],""id"":70,""letters"":[""छ""],""usageCount"":2},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
156,सत्ताईस,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":129},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
157,अट्ठाईस,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133},{""sounds"":[""ʈʰ""],""id"":58,""letters"":[""ठ""],""usageCount"":43},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":129},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
158,सबसे,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",34,,,,
159,बात,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131}]",39,VERB,,,
160,जो,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267}]",42,,,,
161,पहले,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":677},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",37,ADVERB,,,
162,दिन,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":460},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":753},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254}]",44,NOUN,,,
163,उनतीस,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
164,दोनों,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":460},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1267},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1189}]",29,PRONOUN,,,
165,उन्हें,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1254},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":202},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1189}]",37,PRONOUN,,,
166,अम्मा,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""∅""],""id"":85,""letters"":[""्""],""usageCount"":202},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1222},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003}]",34,NOUN,,,
167,तीस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
168,अंदर,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":388},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1189},{""sounds"":[""d"",""ə""],""id"":71,""letters"":[""द""],""usageCount"":69},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1739}]",32,ADVERB,,,
169,बाद,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":460}]",36,,,,
170,बड़े,"[{""sounds"":[""b"",""ə""],""id"":30,""letters"":[""ब""],""usageCount"":276},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3765}]",33,,,,
171,समय,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""m"",""ə""],""id"":45,""letters"":[""म""],""usageCount"":89},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":497}]",32,NOUN,,,
172,गए,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":238},{""sounds"":[""eː""],""id"":55,""letters"":[""ए""],""usageCount"":491}]",38,VERB,,,
173,सब,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":563}]",38,PRONOUN,,,
174,न,"[{""sounds"":[""n"",""ə""],""id"":22,""letters"":[""न""],""usageCount"":329}]",48,ADVERB,,,
175,हाँ,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2860},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""◌̃""],""id"":29,""letters"":[""ँ""],""usageCount"":265}]",34,,,,
176,सभी,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":293},{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":326},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",30,,,,
177,जाती,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3003},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126}]",36,NOUN,,,
178,पच्चा,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168}]",21,NOUN,,,
179,इकतीस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":473},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1131},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2126},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1322}]",0,NUMBER,,,
